,4scRNA control,CRISPRa-PP_1075,CRISPRa-PP_1830,CRISPRa-PP_2168,CRISPRa-PP_2329,CRISPRa-PP_4169,CRISPRa-PP_4965,CRISPRa-PP_5079,CRISPRi-PP_0059,CRISPRi-PP_0289,CRISPRi-PP_0417,CRISPRi-PP_0420,CRISPRi-PP_0966,CRISPRi-PP_1025,CRISPRi-PP_1032,CRISPRi-PP_1037,CRISPRi-PP_1237,CRISPRi-PP_1525,CRISPRi-PP_1530,CRISPRi-PP_1665,CRISPRi-PP_1914,CRISPRi-PP_1917,CRISPRi-PP_1988,CRISPRi-PP_1989,CRISPRi-PP_1992,CRISPRi-PP_2000,CRISPRi-PP_2082,CRISPRi-PP_2554,CRISPRi-PP_2639,CRISPRi-PP_3569,CRISPRi-PP_4016,CRISPRi-PP_4297,CRISPRi-PP_4678,CRISPRi-PP_4725,CRISPRi-PP_4822,CRISPRi-PP_4823,CRISPRi-PP_5015,CRISPRi-PP_5128,CRISPRi-PP_5155,CRISPRi-PP_5336-5335,pACA production 3 scRNA positive control
EPMEACPR,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285866945e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285866945e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285866945e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285866945e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285866945e-05,6.509496285876957e-05,6.509496285876957e-05
EX_ca2_e,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314
EX_cl_e,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314,-0.00123359333202314
EX_co2_e,9.952652039788624,9.938597214718811,9.979526402568624,9.929922752370995,9.947820693670906,9.939420739625211,9.95803240251065,9.950291268390153,10.086639542065996,10.07093766718296,9.997589048849765,9.93829525558648,9.903377799553539,10.002392944137378,9.892534721618805,9.85687609317015,9.976506811245017,9.998440024586422,9.98638911012224,9.85597021577308,9.957483385905915,9.894977845507931,9.83930756183286,9.897228813585494,10.029843774351775,9.91369931171421,9.978785230152834,9.943950126610604,9.913973820016345,9.852346706184756,9.899864093286086,9.960777485532091,9.934863901809775,10.012769357958403,9.896240583697743,9.850178090597817,9.987157733368248,9.88855435123771,9.851385927127254,9.897915084340854,9.992949858543515
EX_cobalt2_e,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817,-0.0008873932156531817
EX_cu2_e,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121
EX_fe2_e,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434,-0.004287218473124434
EX_glc__D_e,-5.892747093247697,-5.881496634682394,-5.914259200543423,-5.874552992286636,-5.888879748115926,-5.882155841238951,-5.8970539094172025,-5.890857367785535,-6.0,-5.987431128321563,-5.928717797683959,-5.881254925611663,-5.853304567613508,-5.932563169263908,-5.844625014618803,-5.816081370719758,-5.911842109836023,-5.929398977792412,-5.919752588514739,-5.815356243507552,-5.896614438379502,-5.846580660736627,-5.802018297513151,-5.848382491991195,-5.9545367211492355,-5.8615666231224,-5.91366591464252,-5.885781477300028,-5.861786358641246,-5.812455734658686,-5.850491952972189,-5.899251264605724,-5.878508231625978,-5.940869171876553,-5.847591444123295,-5.810719824059749,-5.920367847967528,-5.841438849595432,-5.8116866603427,-5.84893183078833,-5.925004267415341
EX_h2o_e,26.703342152760236,26.653655376809045,26.798348702869788,26.622989319776774,26.68626232352741,26.656566711337423,26.722362871678893,26.694996327112044,27.177016280528346,27.121506835520428,26.8622039735256,26.652587887482035,26.52914730347842,26.87918675827463,26.49081473218798,26.36475394710894,26.78767380959893,26.865212352538325,26.822609823939526,26.36155147912779,26.720421981993358,26.49945169128912,26.302645477170092,26.507409338999796,26.976231242554118,26.56563602956755,26.795728501794255,26.67257905124352,26.566606474410307,26.348741607202875,26.516725609490653,26.732067320106754,26.64045732694694,26.91586957333221,26.503915737565528,26.341075092944827,26.825327069499362,26.4767432819675,26.345345050253105,26.509835451106802,26.84580345568237
EX_h_e,4.25325887796305,4.24732021948281,4.264614242517951,4.24365495370205,4.251217464110561,4.247668187753107,4.255532270662472,4.252261368921368,4.3098733155448885,4.303238720524036,4.272246346580375,4.2471926311170405,4.232438776455242,4.274276161490654,4.227857194229331,4.212790168124216,4.263338358860083,4.272605913793087,4.26751397810395,4.212407403026924,4.255300291815531,4.22888950009795,4.2053668450239465,4.22984061337013,4.285875103834811,4.236799978776732,4.264301071074656,4.249582013239903,4.23691596820038,4.210876342637428,4.23095411183519,4.2566921648968625,4.245742763323986,4.278660561696733,4.229423051445694,4.2099600261922925,4.267838748489596,4.226175347589362,4.210470379655377,4.230130586928781,4.270286125324241
EX_k_e,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246,-0.046269674743411246
EX_mg2_e,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596,-0.002056183490480596
EX_mn2_e,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121
EX_mobd_e,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512,-0.0009524881785119512
EX_na1_e,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981,-0.0010280917452402981
EX_nh4_e,-4.623556456911623,-4.617617798431636,-4.63491182146657,-4.613952532650387,-4.621515043059394,-4.617965766702006,-4.625829849611091,-4.6225589478704325,-4.680170894493715,-4.673536299472592,-4.642543925528934,-4.61749021006587,-4.602736355403317,-4.6445737404394825,-4.598154773178218,-4.583087747072811,-4.633635937808898,-4.642903492741788,-4.63781155705304,-4.582704981975709,-4.625597870764872,-4.599187079046775,-4.575664423972406,-4.600138192318839,-4.65617268278364,-4.607097557725964,-4.634598650023569,-4.619879592188469,-4.607213547149876,-4.581173921586276,-4.601251690783708,-4.626989743845267,-4.616040342272801,-4.648958140645548,-4.599720630394404,-4.580257605140651,-4.638136327438224,-4.596472926538536,-4.580767958604233,-4.600428165877383,-4.640583704273056
EX_ni2_e,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121
EX_o2_e,-8.709460351004266,-8.698374855174512,-8.730657031506793,-8.691533025717119,-8.705649711812901,-8.699024395945786,-8.713704017376548,-8.70759833412657,-8.815140634490385,-8.802756057118087,-8.744903625756686,-8.698136690225061,-8.670596161523056,-8.748692613589148,-8.662043874701288,-8.633918759305166,-8.728275382012091,-8.745574817887023,-8.736069871267363,-8.633204264456785,-8.713270990195712,-8.663970845656136,-8.620061889518015,-8.66574625709755,-8.770343972631581,-8.678737072523026,-8.730072444812647,-8.702596870187781,-8.678953586113439,-8.63034628506317,-8.66782478756563,-8.715869153280769,-8.695430270344717,-8.756876827307169,-8.66496680817196,-8.628635827698835,-8.736676109320554,-8.658904427640143,-8.629588487496695,-8.666287541073613,-8.741244546078518
EX_pi_e,-0.2685129270188181,-0.268512927018798,-0.2685129270188169,-0.2685129270187435,-0.2685129270188619,-0.2685129270188181,-0.2685129270187897,-0.2685129270188051,-0.2685129270188217,-0.2685129270187897,-0.2685129270187897,-0.2685129270187814,-0.26851292701880036,-0.2685129270188258,-0.26851292701877666,-0.2685129270188181,-0.2685129270187897,-0.2685129270187897,-0.26851292701879087,-0.2685129270188288,-0.2685129270188039,-0.26851292701887614,-0.2685129270188193,-0.2685129270188181,-0.26851292701882046,-0.2685129270188193,-0.2685129270188181,-0.2685129270188169,-0.2685129270188572,-0.2685129270187956,-0.2685129270188193,-0.26851292701879087,-0.26851292701877905,-0.2685129270187962,-0.26851292701879087,-0.2685129270188181,-0.2685129270188051,-0.2685129270188181,-0.2685129270188146,-0.2685129270187897,-0.26851292701879087
EX_so4_e,-0.05429270189217032,-0.05429270189217051,-0.05429270189217034,-0.05429270189217034,-0.0542927018921704,-0.05429270189217034,-0.05429270189217034,-0.05429270189217034,-0.05429270189217035,-0.05429270189217051,-0.054292701892170454,-0.05429270189217051,-0.05429270189217034,-0.05429270189217051,-0.054292701892170336,-0.05429270189217035,-0.05429270189217034,-0.054292701892170454,-0.05429270189217034,-0.05429270189217034,-0.054292701892170565,-0.054292701892170336,-0.054292701892170565,-0.054292701892170336,-0.0542927018921704,-0.05429270189217034,-0.05429270189217034,-0.05429270189217034,-0.05429270189217034,-0.05429270189217034,-0.05429270189217034,-0.05429270189217034,-0.05429270189217051,-0.054292701892170336,-0.054292701892170336,-0.05429270189217035,-0.05429270189217034,-0.054292701892170336,-0.05429270189217034,-0.05429270189217034,-0.05429270189217045
EX_zn2_e,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121,-0.0008222982527944121
FALDM,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285866945e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285866945e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285866945e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285866945e-05,-6.509496285876957e-05,-6.509496285876957e-05,-6.509496285866945e-05,-6.509496285876957e-05,-6.509496285876957e-05
FBA,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
FBACS,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
FBACabcpp,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
FBP,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
FCLT,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915
FE2tex,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434
FE3DCITCH,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807,0.0024365365694266807
FE3DCITR,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404,0.0012182682847133404
FE3abcpp,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434,0.004287218473124434
FEROpp,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086,0.0010718046182811086
FLDR2,0.0008926475175889354,0.00089264751758796,0.00089264751758796,0.0008926475175878856,0.00089264751758796,0.0008926475175878856,0.0008926475175878856,0.0008926475175878856,0.000892647517587159,0.00089264751758796,0.0008926475175878856,0.00089264751758796,0.0008926475175878856,0.00089264751758796,0.0008926475175883297,0.0008926475175878856,0.0008926475175883297,0.0008926475175878856,0.0008926475175883297,0.00089264751758796,0.0008926475175883297,0.0008926475175883297,0.0008926475175878856,0.0008926475175883297,0.00089264751758796,0.0008926475175878856,0.00089264751758796,0.0008926475175878856,0.0008926475175878856,0.00089264751758796,0.0008926475175878856,0.0008926475175878856,0.00089264751758796,0.0008926475175883297,0.0008926475175883297,0.0008926475175878856,0.0008926475175883297,0.0008926475175883297,0.00089264751758796,0.0008926475175878856,0.00089264751758796
